id,intent,question,answer
LOC016,location_transportation,How do students from far away travel to XMUM?,"XMUM is accessible for outstation students due to its location near Kuala Lumpur International Airport (KLIA/KLIA2), which is about 10-15 minutes away by car or Grab. Students from other states or countries can travel by flight to KLIA, then continue to campus by taxi, Grab, or KLIA Transit via Salak Tinggi station followed by a short ride. It is also reachable by road and highway connections from other parts of Malaysia, making it convenient for long-distance travel. "
LOC016,location_transportation,Is it convenient for outstation students to get to Xiamen University Malaysia?,"XMUM is accessible for outstation students due to its location near Kuala Lumpur International Airport (KLIA/KLIA2), which is about 10-15 minutes away by car or Grab. Students from other states or countries can travel by flight to KLIA, then continue to campus by taxi, Grab, or KLIA Transit via Salak Tinggi station followed by a short ride. It is also reachable by road and highway connections from other parts of Malaysia, making it convenient for long-distance travel. "
LOC016,location_transportation,XMUM access from outstation,"XMUM is accessible for outstation students due to its location near Kuala Lumpur International Airport (KLIA/KLIA2), which is about 10-15 minutes away by car or Grab. Students from other states or countries can travel by flight to KLIA, then continue to campus by taxi, Grab, or KLIA Transit via Salak Tinggi station followed by a short ride. It is also reachable by road and highway connections from other parts of Malaysia, making it convenient for long-distance travel. "
LOC016,location_transportation,XMUM outstation student travel,"XMUM is accessible for outstation students due to its location near Kuala Lumpur International Airport (KLIA/KLIA2), which is about 10-15 minutes away by car or Grab. Students from other states or countries can travel by flight to KLIA, then continue to campus by taxi, Grab, or KLIA Transit via Salak Tinggi station followed by a short ride. It is also reachable by road and highway connections from other parts of Malaysia, making it convenient for long-distance travel. "
LOC016,location_transportation,How to travel to XMUM from another state?,"XMUM is accessible for outstation students due to its location near Kuala Lumpur International Airport (KLIA/KLIA2), which is about 10-15 minutes away by car or Grab. Students from other states or countries can travel by flight to KLIA, then continue to campus by taxi, Grab, or KLIA Transit via Salak Tinggi station followed by a short ride. It is also reachable by road and highway connections from other parts of Malaysia, making it convenient for long-distance travel. "
LOC016,location_transportation,XMUM reachable from outstation,"XMUM is accessible for outstation students due to its location near Kuala Lumpur International Airport (KLIA/KLIA2), which is about 10-15 minutes away by car or Grab. Students from other states or countries can travel by flight to KLIA, then continue to campus by taxi, Grab, or KLIA Transit via Salak Tinggi station followed by a short ride. It is also reachable by road and highway connections from other parts of Malaysia, making it convenient for long-distance travel. "
LOC017,location_transportation,Is there a bus stop near XMUM campus?,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,Can I take a city bus to get to XMUM?,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,Are there bus routes that go near Xiamen University Malaysia?,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,Is there a public bus that stops near XMUM?,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,XMUM bus stop nearby,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,XMUM public bus route,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,Is there a bus near XMUM?,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC017,location_transportation,XMUM nearest bus stop,"There is a bus stop located directly in front of XMUM campus that supports on-demand pick-up and drop-off services. Students can also use ride-hailing services like Grab or taxis for direct access to the campus. While public transport routes may pass nearby depending on the service, the most commonly used transport options to XMUM are e-hailing, taxis, and the nearby ERL train connection via Salak Tinggi station. "
LOC018,location_transportation,How far is XMUM from Cyberjaya?,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,Is XMUM near Cyberjaya or Putrajaya?,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,What is the distance between XMUM and Cyberjaya?,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,Can I commute between Cyberjaya and XMUM easily?,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,XMUM Cyberjaya distance,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,XMUM near Cyberjaya,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,Is XMUM close to Cyberjaya?,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC018,location_transportation,XMUM Cyberjaya how far,XMUM is about 30-45 minutes from Cyberjaya depending on traffic. 
LOC019,location_transportation,What is the Google Maps location of XMUM?,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,Can I find XMUM on Google Maps?,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,How do I navigate to XMUM using a map app?,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,Is Xiamen University Malaysia listed on GPS or map apps?,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,XMUM Google Maps,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,XMUM GPS location,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,How to find XMUM on maps?,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
LOC019,location_transportation,XMUM navigation map app,You can navigate XMUM directly using map apps by searching for Xiamen University Malaysia or using the location link here: https://maps.app.goo.gl/gxsmRpZjfd5fLMg18
UNI001,university_background,What is XMUM?,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,What is Xiamen University Malaysia?,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,Can you tell me about XMUM?,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,What kind of university is Xiamen University Malaysia?,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,XMUM what is it,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,XMUM university overview,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,Tell me about XMUM,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI001,university_background,XMUM university information,"Xiamen University Malaysia (XMUM) is the first overseas campus of Xiamen University, China. It is a private university located in Bandar Sunsuria, Sepang, Selangor, Malaysia. XMUM offers undergraduate and postgraduate programmes across fields such as engineering, science, computing, business, and social sciences. The university provides modern campus facilities including lecture halls, laboratories, library, student accommodation, sports facilities, and various student support services. It is designed as a full residential campus with a strong focus on academic excellence, research, and a multicultural student environment. "
UNI002,university_background,When was XMUM founded?,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,What year was Xiamen University Malaysia established?,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,How old is XMUM?,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,What is the history of XMUM?,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,XMUM established year,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,XMUM founding year history,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,When did XMUM start?,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI002,university_background,XMUM year started,"Xiamen University Malaysia (XMUM) was officially established in 2016. It is the first overseas branch campus of Xiamen University, China, which was originally founded in 1921 by Tan Kah Kee. "
UNI003,university_background,Is XMUM a public or private university?,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,What type of institution is Xiamen University Malaysia?,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,Is XMUM government-funded or privately run?,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,Does the Malaysian government run XMUM?,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,XMUM public private university,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,XMUM type of institution,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,Is XMUM a private or public uni?,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI003,university_background,XMUM government private institution,Xiamen University Malaysia (XMUM) is a private university in Malaysia. It is the international branch campus of Xiamen University in China and operates as a privately run higher education institution within Malaysia’s private university system. 
UNI004,university_background,Is XMUM a branch campus of Xiamen University China?,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,What is the connection between XMUM and Xiamen University in China?,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,Is Xiamen University Malaysia affiliated with a Chinese university?,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,Is XMUM related to any university in China?,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,XMUM China connection,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,XMUM branch campus China,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,Is XMUM from China?,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI004,university_background,XMUM linked to Chinese university,Xiamen University Malaysia (XMUM) is directly connected to Xiamen University in China as its overseas branch campus. It is the first international campus established by Xiamen University.
UNI005,university_background,Is XMUM accredited in Malaysia?,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,Does XMUM have official recognition in Malaysia?,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,Is Xiamen University Malaysia approved by Malaysian authorities?,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,Is XMUM a legally recognized university in Malaysia?,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,XMUM accreditation Malaysia,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,XMUM recognized Malaysian authority,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,Is XMUM official in Malaysia?,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI005,university_background,XMUM legal recognition Malaysia,Xiamen University Malaysia (XMUM) is officially accredited and legally recognised in Malaysia. It is approved by the Malaysian Ministry of Higher Education and its programmes are accredited by the Malaysian Qualifications Agency (MQA). 
UNI006,university_background,Is the XMUM degree recognized internationally?,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,Can I use a XMUM degree to work or study abroad?,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,Is a degree from Xiamen University Malaysia accepted in other countries?,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,Will employers abroad recognize my XMUM qualification?,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,XMUM degree international recognition,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,XMUM qualification accepted overseas,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,Is XMUM degree valid overseas?,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI006,university_background,XMUM degree recognized other countries,A degree from Xiamen University Malaysia (XMUM) is internationally recognized because it is under accreditation by the Malaysian Qualifications Agency (MQA).
UNI007,university_background,Is XMUM MQA approved?,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,Are XMUM programs certified by the Malaysian Qualifications Agency?,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,Does Xiamen University Malaysia hold MQA accreditation?,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,Is my XMUM degree MQA certified?,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,XMUM MQA accreditation,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,XMUM Malaysian Qualifications Agency approved,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,Is XMUM MQA certified?,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI007,university_background,XMUM degree MQA approved,Xiamen University Malaysia (XMUM) is approved by the Malaysian Qualifications Agency (MQA). Its academic programmes are accredited and registered under the Malaysian higher education quality assurance framework .
UNI008,university_background,What is the teaching language at XMUM?,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,Is English the medium of instruction at Xiamen University Malaysia?,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,Do XMUM classes use English or Mandarin?,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,In what language are lectures delivered at XMUM?,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,XMUM teaching language,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,XMUM medium of instruction,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,What language is used at XMUM for teaching?,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI008,university_background,XMUM English Mandarin language instruction,"All programmes at Xiamen University Malaysia (XMUM) are taught in English. The only exception is the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese. All other courses use English as the medium of instruction for lectures, coursework, and assessments. "
UNI009,university_background,Do I need to know Mandarin to study at XMUM?,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,Is Mandarin required to study at Xiamen University Malaysia?,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,Can I study at XMUM without knowing Chinese?,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,Is Chinese language knowledge necessary to attend XMUM?,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,XMUM Mandarin required,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,XMUM need Chinese language,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,Do I need to speak Chinese to study at XMUM?,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI009,university_background,XMUM Mandarin compulsory,"Mandarin is not required to study at Xiamen University Malaysia (XMUM). All programmes are taught in English, except the Traditional Chinese Medicine (TCM) programme, which is conducted in Chinese."
UNI010,university_background,How many students are enrolled at XMUM?,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,What is the student population at Xiamen University Malaysia?,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,How large is the XMUM student body?,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,How many students study at XMUM?,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,XMUM student population,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,XMUM total enrolled students,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,How many students does XMUM have?,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI010,university_background,XMUM student enrollment number,"Xiamen University Malaysia (XMUM) has a student population of more than 10,350 students from around 48 countries and regions."
UNI011,university_background,Does XMUM have international students?,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,Are there students from other countries at Xiamen University Malaysia?,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,What percentage of XMUM students are international?,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,Is XMUM a diverse university with foreign students?,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,XMUM international students,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,XMUM foreign student ratio,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,Are there overseas students at XMUM?,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI011,university_background,XMUM international student diversity,"Students come from around 48 countries and regions, making the campus multicultural. International students form a significant portion of the overall student body, studying together with local students across most programmes, which creates a diverse academic environment. "
UNI012,university_background,What is XMUM known for academically?,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,What are XMUM's strongest academic areas?,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,What subjects is Xiamen University Malaysia best at?,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,Which programs are XMUM's flagship or strongest?,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,XMUM known for,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,XMUM academic strengths,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,What is XMUM best at?,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
UNI012,university_background,XMUM top academic areas,"Xiamen University Malaysia (XMUM) is known for its strong focus on science, engineering, computing, and business-related programmes. Its academic strengths include artificial intelligence, data science, software engineering, electrical and electronics engineering, chemical engineering, and business disciplines such as finance and international business."
